id,updated_at,predicted_at,building_component,building_component_keyword,bim360_account_id,bim360_project_id
bcae37c7-7f8f-43ab-974a-debf55497cc3,2025-06-09 06:09:54.117,2025-06-09 09:25:11.203149,Wall,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
a8f7f8a0-223e-43e2-8f86-03c530677d76,2025-06-24 07:26:11.27,2025-06-24 09:23:11.674847,Ramp,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
a8f7f8a0-223e-43e2-8f86-03c530677d76,2025-06-24 07:26:11.27,2025-06-24 09:23:11.674847,Wall,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
a8f7f8a0-223e-43e2-8f86-03c530677d76,2025-06-24 07:26:11.27,2025-06-24 09:23:11.674847,Ramp,ramp,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
a8f7f8a0-223e-43e2-8f86-03c530677d76,2025-06-24 07:26:11.27,2025-06-24 09:23:11.674847,Wall,ramp,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Openings and Embeds,drill,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Plumbing System,drill,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Reinforcing Elements,drill,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Openings and Embeds,anchor,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Plumbing System,anchor,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Reinforcing Elements,anchor,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Openings and Embeds,water,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Plumbing System,water,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Reinforcing Elements,water,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Openings and Embeds,flow,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Plumbing System,flow,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
b03f59d3-7897-46cc-83ec-36e8415858d3,2025-08-02 05:31:44.955,2025-08-02 09:23:33.382858,Reinforcing Elements,flow,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,column,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,column,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,column,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,column,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,column,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,bearing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Beam,shear,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Column,shear,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Foundation,shear,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Reinforcing Elements,shear,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2446521d-2a01-483c-9946-10b851691706,2025-07-31 06:04:21.559,2025-07-31 09:24:58.121588,Wall,shear,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
5b720536-4706-4490-b00b-9d3e8f81a3ff,2025-08-08 06:19:52.891,2025-08-08 09:23:14.027968,Foundation,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face
5a12549f-3642-4f79-be20-4a54f670a66a,2025-08-16 05:22:34.511,2025-08-16 09:24:14.435248,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
5a12549f-3642-4f79-be20-4a54f670a66a,2025-08-16 05:22:34.511,2025-08-16 09:24:14.435248,Slab,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
5a12549f-3642-4f79-be20-4a54f670a66a,2025-08-16 05:22:34.511,2025-08-16 09:24:14.435248,Beam,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
5a12549f-3642-4f79-be20-4a54f670a66a,2025-08-16 05:22:34.511,2025-08-16 09:24:14.435248,Slab,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2806d303-c642-48b1-af1e-7e81ffb890fc,2025-08-28 09:02:11.046,2025-08-28 09:26:00.038271,Ramp,ramp,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
d3a76424-f074-4c44-8407-32ea935f177a,2025-08-26 06:52:51.026,2025-08-26 09:23:12.460818,Column,column,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403
16f0e834-6a58-48ab-b7f8-2c678dcbffaa,2025-05-29 10:28:33.767,2025-05-29 10:51:51.006051,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
c1b95096-23e6-4519-8f28-09c0eb95fafd,2025-06-28 06:43:45.111,2025-06-28 09:24:42.588271,Reinforcing Elements,anchor,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
e911b3a0-8a76-4e79-8397-1a01a94d58bb,2025-06-19 06:36:27.093,2025-06-19 09:23:24.308797,Reinforcing Elements,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face
346cb945-c348-4f4c-8402-11dc4e7e4628,2025-05-23 08:27:12.048,2025-05-23 09:25:15.429827,Wall,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
05050ce4-7eb8-47c5-b0d7-2463271de5c6,2025-06-03 06:07:49.953,2025-06-03 09:22:21.235325,Reinforcing Elements,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
05050ce4-7eb8-47c5-b0d7-2463271de5c6,2025-06-03 06:07:49.953,2025-06-03 09:22:21.235325,Slab,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
05050ce4-7eb8-47c5-b0d7-2463271de5c6,2025-06-03 06:07:49.953,2025-06-03 09:22:21.235325,Reinforcing Elements,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
05050ce4-7eb8-47c5-b0d7-2463271de5c6,2025-06-03 06:07:49.953,2025-06-03 09:22:21.235325,Slab,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
ebae4fd9-7df4-4399-b7d0-5c192d69587c,2025-06-13 08:50:47.174,2025-06-13 09:25:26.961998,Column,column,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face
ebae4fd9-7df4-4399-b7d0-5c192d69587c,2025-06-13 08:50:47.174,2025-06-13 09:25:26.961998,Reinforcing Elements,column,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face
ebae4fd9-7df4-4399-b7d0-5c192d69587c,2025-06-13 08:50:47.174,2025-06-13 09:25:26.961998,Column,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face
ebae4fd9-7df4-4399-b7d0-5c192d69587c,2025-06-13 08:50:47.174,2025-06-13 09:25:26.961998,Reinforcing Elements,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face
0cd75373-6a38-46af-b878-5abccb5640ca,2025-07-05 03:48:48.609,2025-07-05 09:24:03.664467,Openings and Embeds,drill,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
0cd75373-6a38-46af-b878-5abccb5640ca,2025-07-05 03:48:48.609,2025-07-05 09:24:03.664467,Reinforcing Elements,drill,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
0cd75373-6a38-46af-b878-5abccb5640ca,2025-07-05 03:48:48.609,2025-07-05 09:24:03.664467,Openings and Embeds,anchor,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
0cd75373-6a38-46af-b878-5abccb5640ca,2025-07-05 03:48:48.609,2025-07-05 09:24:03.664467,Reinforcing Elements,anchor,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
bff81e2b-9089-470d-8f07-7311d06b75a7,2025-07-23 04:58:58.879,2025-07-23 09:21:44.371119,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Reinforcing Elements,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Slab,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Wall,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Beam,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Reinforcing Elements,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Slab,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Wall,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Beam,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Reinforcing Elements,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Slab,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Wall,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Beam,dowel,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Reinforcing Elements,dowel,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Slab,dowel,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
edd56e40-575f-4677-9b28-55fe6b858745,2025-07-15 09:13:43.69,2025-07-15 09:36:52.246664,Wall,dowel,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Foundation,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Reinforcing Elements,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Slab,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Foundation,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Reinforcing Elements,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Slab,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Foundation,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Reinforcing Elements,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
9442770e-e584-4ce9-87d8-309ec0e35dde,2025-07-13 07:07:31.777,2025-07-13 09:22:32.94695,Slab,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
87adb94e-c40f-4f41-be00-b99e961003af,2025-07-28 04:53:09.327,2025-07-28 09:22:20.628998,Foundation,footing,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
87adb94e-c40f-4f41-be00-b99e961003af,2025-07-28 04:53:09.327,2025-07-28 09:22:20.628998,Reinforcing Elements,footing,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
87adb94e-c40f-4f41-be00-b99e961003af,2025-07-28 04:53:09.327,2025-07-28 09:22:20.628998,Foundation,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
87adb94e-c40f-4f41-be00-b99e961003af,2025-07-28 04:53:09.327,2025-07-28 09:22:20.628998,Reinforcing Elements,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Foundation,stair,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Stairs,stair,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Wall,stair,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Foundation,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Stairs,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Wall,wall,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Foundation,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Stairs,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
86d9b4a1-5f2b-4586-94a4-b228db89c15c,2025-07-22 06:07:08.292,2025-07-22 09:22:43.065549,Wall,foundation,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
2623b592-b957-46c8-868e-77cb4788d069,2025-07-22 06:08:23.902,2025-07-22 09:22:30.958291,Beam,beam,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Foundation,ramp,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Ramp,ramp,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Slab,ramp,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Foundation,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
