rfi_id,bim360_account_id,bim360_project_id,user_id
cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,Y2W2RXA2P4MPP325
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,C6Z2RETEN3MN8XZF
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,CMJ2N3U8MSMRM8ZA
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,DQ72WAMCK3PT3T58
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,KNL28BHPJJMCM75F
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,MJU2FLVXJAQLGRH7
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,MXG2L5VEMSKN8SVN
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,VYKJ7GRWMX37AKTY
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,WK7J3NJWMTCK9UWQ
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,Y2W2RXA2P4MPP325
eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,D5ZKMDH5JP7L
eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,DQ72WAMCK3PT3T58
eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,Y2W2RXA2P4MPP325
eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,UQ72RJ7QKZSW8XTA
eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,C6Z2RETEN3MN8XZF
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,D5ZKMDH5JP7L
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,DQ72WAMCK3PT3T58
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,HAF3KK94JCSG
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,KNL28BHPJJMCM75F
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,Q8AJCWZUMM834EBP
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,U8Q2F3P4M3PWWQXF
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,UQ72RJ7QKZSW8XTA
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,VYKJ7GRWMX37AKTY
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,WK7J3NJWMTCK9UWQ
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,Y2W2RXA2P4MPP325
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,CMJ2N3U8MSMRM8ZA
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,UQ72RJ7QKZSW8XTA
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,VYKJ7GRWMX37AKTY
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,MXG2L5VEMSKN8SVN
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,KNL28BHPJJMCM75F
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,WK7J3NJWMTCK9UWQ
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,Y2W2RXA2P4MPP325
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,DQ72WAMCK3PT3T58
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3NGJNZCXN8PBNTRV
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,D5ZKMDH5JP7L
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,DQ72WAMCK3PT3T58
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,HJQ2F2PVKF9BT95Z
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,WGZMNSNY5MBR
0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,YQH2SLPMM8Q48DDT
346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,D5ZKMDH5JP7L
346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,DQ72WAMCK3PT3T58
346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
