id,schedule_id,bim360_account_id,bim360_project_id,activity_unique_id,name,value,value_description,created_at,updated_at
0c2ea15b-e192-4b4a-86b4-e30ea99b170e,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212865,Item,PUMP,Heat Pump,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
118f4014-05e7-4116-889b-3037885a6dfd,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212872,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
1587cae6-cb76-40c1-8a9d-6eac75f11fa9,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212847,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
b5ccd58f-d7bd-45b3-83e7-439ec4bd5516,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212914,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
1a5e29e1-dce4-4360-92d6-321a0c91488a,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212834,Item,CSDSG,Conveyor System Design,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
0a848059-f589-42d5-a4cc-35e27173f85e,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212906,Item,MECHE,Mechanical/Electrical Systems,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
f0d73faa-5145-400d-920a-32e8b64a920f,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212895,Item,MECHE,Mechanical/Electrical Systems,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
7505d579-66f6-4f21-9be5-167252c1b095,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212863,Item,FOUND,Foundation,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
5883f45d-7508-4cc3-beb4-f4443f19597c,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212827,Item,BRICK,Brick,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
79f9f3e0-910f-4ea4-8ff9-2a37c8f03619,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212848,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
4492b576-9e8d-4553-8d86-9c3cc3de74ac,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212888,Item,STRUC,Structure,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
da1d444f-aae0-4993-90c9-2631324e92d4,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212870,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
8eb7c20d-4676-4481-a508-0655c4175998,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212876,Item,FLOOR,Flooring,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
212b0874-ca40-4d08-88e5-df3b52543e83,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212905,Item,MECHE,Mechanical/Electrical Systems,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
7e9bc10a-4202-4b88-902b-72246602593d,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212890,Item,STRUC,Structure,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
07d0ced3-b81c-4b96-bdb0-2a3a18e07dc7,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212877,Item,FLOOR,Flooring,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
d22967ca-7930-4b2c-a9d8-b352d1bdeea3,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212902,Item,PUMP,Heat Pump,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
4a8142d6-b1ef-4f31-91b8-c2c8f422e3fe,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212831,Item,EXTFN,Exterior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
9d777c43-ace8-43ca-9c3b-795cf53276fe,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212830,Item,BRICK,Brick,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
5476012e-79b1-430c-afa1-6106be6ee175,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212826,Item,BRICK,Brick,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
7f946a97-c495-4e52-b644-2158a9fe3d7e,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212908,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
cfc5d26d-f652-40dd-ba5a-77a5574a1ecc,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212900,Item,PUMP,Heat Pump,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
ab0ee647-bb3e-4b3a-88fa-c5fe93e89ab0,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212838,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
fcc177da-33a6-4077-8474-a23f9e6fd12d,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212901,Item,PUMP,Heat Pump,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
6767f4b2-2836-427d-ba85-dd6b6140f6a1,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212829,Item,BRICK,Brick,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
52033238-9c88-45dc-8267-982bcabba785,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212898,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
f4f0494a-bbb6-4fed-bad5-3355729d9e42,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212841,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
e72f3aaf-a389-486d-b4c0-e95317f02fd1,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212859,Item,FOUND,Foundation,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
47a354c2-2be0-4648-b710-da8b6cf1ab93,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212825,Item,BRICK,Brick,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
a47f14bb-4c15-484c-bfff-b5a4f18bb703,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212860,Item,FOUND,Foundation,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
de2e8d03-ab55-4a9f-a7bc-3d38da5a5ce4,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212842,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
7791a357-7179-405b-bd11-250c31788614,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212884,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
40e7094a-9a2a-48f1-8163-23ea353dc305,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212892,Item,MECHE,Mechanical/Electrical Systems,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
4a2e056d-be85-4c42-afde-6a57c2bca7b9,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212866,Item,BADSG,Building Design,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
1c4a6aa3-768a-4dd2-a59e-022328358fe8,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212861,Item,FOUND,Foundation,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
8a2cbf1f-ef61-4f87-b158-48b54a98a47f,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212856,Item,FOUND,Foundation,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
d0a8c297-5f13-444b-a488-0ccc73847c23,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212883,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
0fd1f09b-c1aa-4c45-b269-7242be094273,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212840,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
51440d6d-398b-4e73-9d64-7b7d99ac3e75,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212867,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
a3928bdf-7a9b-467a-89fd-f1f4e7f02ebd,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212839,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
e7c5b7f9-9f2d-4209-ac00-38194446df6d,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212868,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
6cce1435-edaf-46ce-b089-92cf51117299,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212911,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
06c7ce9f-3a22-4704-8081-71e31d79b0a1,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212871,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
f5fcecc5-25e1-4492-b3d5-a422d7d1825e,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212913,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
75e92108-64f1-47be-b3e8-1d82fc0c3bb9,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212891,Item,STRUC,Structure,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
a18d2c22-e96b-4cda-986d-4bb43b00e52c,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212894,Item,MECHE,Mechanical/Electrical Systems,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
068a7d43-f0aa-4cb9-ae52-7bd2d122efc0,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212882,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
312a780a-7179-4e0e-9020-3f53d4e9077c,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212854,Item,FOUND,Foundation,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
e0e335ed-5bd1-45df-933a-9ce36c7d0631,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212843,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
122d61cb-13d0-467f-9713-b6a60d303363,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212903,Item,MECHE,Mechanical/Electrical Systems,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
6d33681d-8775-42d1-88a5-811e5f504b3f,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212899,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
2efc728e-81d0-4bc5-8913-f67c31111ff8,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212881,Item,INTFN,Interior Finishes,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
490413b2-fc20-4a5a-b32f-7fcd88d2ccf0,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212850,Item,CNVYS,Conveyors,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
b131ac05-dda1-40a2-9c11-afbb123ca813,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212869,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
947ed6f5-879c-4f9e-8c90-334339a6c6fa,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212873,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
52e2609a-922f-4c32-a474-f9068aa689c4,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212862,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
3d362bbb-3707-45dd-ab1b-bf255ea53a05,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212866,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
656cf98f-9155-402d-ba35-3ccdb4ee905d,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212840,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
ab18384b-84bf-4446-8ec5-4f96e70d33dd,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212902,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
3949be6c-df7f-403a-a283-ac738c117e26,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212851,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
2abf4697-e122-491b-9552-75fd311c204f,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212893,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
c86c1e51-1f02-4be9-b716-b31c003586de,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212908,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
9d87e5d2-2e6a-482b-89e0-ec9dde647d04,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212914,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
466ed0af-05db-4e7e-8e9b-357aa86d6621,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212910,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
505bd5ac-8faa-4505-9de1-71bd8b4e7a59,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212861,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
c43d8b93-0fca-4b1d-b08f-0f170fec39d7,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212847,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
fda0c071-67d7-4c64-8677-262fe7adf80d,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212876,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
2590ec31-5b54-4d43-8974-761cd0a22beb,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212909,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
73d83244-cf1c-4dc6-9fe9-fd48272d309b,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212859,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
ce3237df-46f7-4eb1-974a-d002c6c04621,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212880,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
23552c65-7d92-4152-90a4-bfcba544d9d1,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212886,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
1b440ed1-ed99-4f13-afad-11a8d048b373,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212897,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
317a7f57-7b79-474e-aa87-9fc696b73b73,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212854,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
76a519b3-2c46-429b-8caa-f75745386fe3,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212892,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
29c2ba38-f1e0-4cfa-93e2-ca06cb01e4c5,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212863,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
1e9c2ed5-d01b-49d2-96c9-6ac295e3052c,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212827,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
c85f1372-7c3a-438f-a185-a20141c764a3,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212857,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
fc2ddd7a-40b2-4285-b68b-be28ab376b7a,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212868,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
9bba0117-1511-41a9-8dd2-5e32c8f48a58,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212864,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
167b9141-d557-4cc5-9457-79111a137bd5,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212841,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
16eb057d-3348-4ad5-8474-81d30c759cbf,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212833,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
73ef02b7-4ffd-421d-a615-be8b514ed1f1,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212881,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
ce3b5432-3182-4854-a520-355b2215533d,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212853,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
725db4c6-58bd-40eb-a815-b3544f500b07,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212890,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
6085ad64-9791-4618-a443-8bef955ad952,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212848,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
283350cf-10fd-48a4-9c56-127a3974ece4,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212856,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
524da3c3-ecfa-478c-babc-c991cd5fecf3,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212824,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
23d7daf8-3ed4-416e-bc04-0b1e4fe15c2c,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212828,Project ID,BA,Office Building Addition,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
378d1e5c-b3a4-42ee-8112-746ebd1662ca,bde4fe5a-a4e8-48b2-9904-6595de635e89,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,212852,Project ID,CS,Conveyor System,2025-05-29 09:28:21.449,2025-05-29 09:28:21.449
