id,bim360_account_id,bim360_project_id,uid,feature_bound_uid,feature_bound_type,type,created_by,created_at,updated_by,updated_at,deleted,deleted_by,deleted_at,markup_text
656067338,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,b206b797-7cb2-4f6d-a6b7-78e0ab3b4cbb,,,plangrid/pen,U3F2BJBAPUR25GG2,2025-04-24 04:32:58.001573,U3F2BJBAPUR25GG2,2025-04-24 04:32:58.001573,f,,,
656067339,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,1f264927-c8b6-4549-8dea-4078c2b5c43a,,,plangrid/pen,U3F2BJBAPUR25GG2,2025-04-24 04:32:58.455036,U3F2BJBAPUR25GG2,2025-04-24 04:32:58.455036,f,,,
656067350,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,38839bda-2f86-4a9a-8256-50ec2d57f788,,,plangrid/highlighter,U3F2BJBAPUR25GG2,2025-04-24 04:33:07.529392,U3F2BJBAPUR25GG2,2025-04-24 04:33:07.529392,f,,,
656067362,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,570dda05-552a-426b-bfef-87a4709e1756,,,plangrid/ellipse,U3F2BJBAPUR25GG2,2025-04-24 04:33:14.659422,U3F2BJBAPUR25GG2,2025-04-24 04:33:14.659422,f,,,
656067365,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,1ec5c6d3-f1a8-4568-9480-981d70f14cc4,,,plangrid/cloud,U3F2BJBAPUR25GG2,2025-04-24 04:33:17.384071,U3F2BJBAPUR25GG2,2025-04-24 04:33:17.384071,f,,,
656067383,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,e33524c3-c967-436f-8b36-ea4668c0d38c,,,plangrid/boxArrowText,U3F2BJBAPUR25GG2,2025-04-24 04:33:24.206096,U3F2BJBAPUR25GG2,2025-04-24 04:33:24.206096,f,,,Add text
656067452,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,5b7bfdb6-10f5-43a3-9791-385f7cda2cf4,,,plangrid/polygon,U3F2BJBAPUR25GG2,2025-04-24 04:33:57.823219,U3F2BJBAPUR25GG2,2025-04-24 04:33:57.823219,f,,,
656067504,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,d781c6a5-3926-4a6c-acd1-e661ef5f354f,,,acc/approval_stamp,U3F2BJBAPUR25GG2,2025-04-24 04:34:24.978603,U3F2BJBAPUR25GG2,2025-04-24 04:34:24.978603,f,,,
656208766,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,f745e6b0-e303-491e-948c-5d589c31fc2b,,,plangrid/highlighter,U732BF28QXVF87C9,2025-04-24 09:07:13.859072,U732BF28QXVF87C9,2025-04-24 09:07:25.651309,t,U732BF28QXVF87C9,2025-04-24 09:07:25.766282,
656242510,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,50a9ae46-c040-4a7a-bd58-4dcba60d7467,48adf418-fe3c-4f77-9135-a2439ced00ba,issue,plangrid/stamp,QNTJJ3CVR726KX4Z,2025-04-24 10:35:43.938757,QNTJJ3CVR726KX4Z,2025-04-24 10:35:43.938757,f,,,CF
664481059,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,fa4d820a-d06e-408a-9102-86f829ced2e7,,,plangrid/cloud,NTHFQB8P8X3C,2025-04-30 10:54:46.009934,NTHFQB8P8X3C,2025-04-30 10:54:49.90492,t,NTHFQB8P8X3C,2025-04-30 10:54:50.0006,
664481054,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,83a53e51-fbe9-4962-8c86-0d65a8c18d18,,,plangrid/pen,NTHFQB8P8X3C,2025-04-30 10:54:42.446326,NTHFQB8P8X3C,2025-04-30 10:54:49.945994,t,NTHFQB8P8X3C,2025-04-30 10:54:50.046662,
664481025,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,fc6ea14b-37ad-4bcf-937f-0dad4c52ae4e,,,plangrid/highlighter,NTHFQB8P8X3C,2025-04-30 10:54:32.18559,NTHFQB8P8X3C,2025-04-30 10:54:50.344876,t,NTHFQB8P8X3C,2025-04-30 10:54:50.354834,
664481521,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,b626c164-eb1c-4200-b160-31450d2b6025,,,plangrid/boxArrowText,NTHFQB8P8X3C,2025-04-30 10:57:20.913125,NTHFQB8P8X3C,2025-04-30 10:57:23.167999,t,NTHFQB8P8X3C,2025-04-30 10:57:23.27358,Add text
667802845,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,13d39af1-d107-4a30-8f5e-a435c4c91ef4,,,plangrid/text,7MTRJEZVXL93,2025-05-02 04:30:59.476589,7MTRJEZVXL93,2025-05-02 04:31:39.687397,t,7MTRJEZVXL93,2025-05-02 04:31:39.713645,Add text
667816022,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,c7fae02a-5ede-4b15-8337-bbceb9b1a749,,,plangrid/rect,V9Q2X946QA52XTJG,2025-05-02 07:05:36.604758,V9Q2X946QA52XTJG,2025-05-02 07:05:36.604758,f,,,
667816057,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,0befd47b-80f5-49d3-ad08-073753464a30,,,plangrid/highlighter,V9Q2X946QA52XTJG,2025-05-02 07:06:04.819122,V9Q2X946QA52XTJG,2025-05-02 07:06:04.819122,f,,,
667816060,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,09596b4c-131a-42f6-91f9-a138f86bd2da,,,plangrid/highlighter,V9Q2X946QA52XTJG,2025-05-02 07:06:05.539616,V9Q2X946QA52XTJG,2025-05-02 07:06:05.539616,f,,,
667816065,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,ae84e0df-c171-44b3-abd6-2c8681e15c4d,,,plangrid/highlighter,V9Q2X946QA52XTJG,2025-05-02 07:06:09.293966,V9Q2X946QA52XTJG,2025-05-02 07:06:09.293966,f,,,
667816177,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,3ee0fa58-5930-430a-88ba-0fcba270ae00,,,plangrid/boxArrowText,V9Q2X946QA52XTJG,2025-05-02 07:07:19.60081,V9Q2X946QA52XTJG,2025-05-02 07:07:21.726775,t,V9Q2X946QA52XTJG,2025-05-02 07:07:21.82825,Add text
667816193,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,a6f0385d-6282-440c-b423-035d5a2d2d0a,,,plangrid/boxArrowText,V9Q2X946QA52XTJG,2025-05-02 07:07:27.702061,V9Q2X946QA52XTJG,2025-05-02 07:07:27.702061,f,,,Add text
667816300,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,e8bf61fe-92c9-4a53-8a15-2ee73785cad6,,,plangrid/highlighter,V9Q2X946QA52XTJG,2025-05-02 07:08:15.803676,V9Q2X946QA52XTJG,2025-05-02 07:08:15.803676,f,,,
667823435,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,1153d6a2-f994-4118-8f3e-fefca6bb3824,,,plangrid/cloud,S8W2PRCHQXETHD6D,2025-05-02 07:26:53.314082,S8W2PRCHQXETHD6D,2025-05-02 07:27:00.745616,t,S8W2PRCHQXETHD6D,2025-05-02 07:27:00.857344,
667849950,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,883dd243-f6ce-4055-9aac-4d51b8824a01,,,plangrid/text,VM52VJACLXDVGKG6,2025-05-02 11:04:42.819838,VM52VJACLXDVGKG6,2025-05-02 11:04:49.071291,t,VM52VJACLXDVGKG6,2025-05-02 11:04:49.162904,Add text
669525727,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,b75d74b4-bb73-468f-bd20-63c71f4db0f2,,,plangrid/cloud,V9Q2X946QA52XTJG,2025-05-05 10:56:35.143858,V9Q2X946QA52XTJG,2025-06-09 10:03:25.778406,t,E8X2CHN6NP9MT4HA,2025-06-09 10:03:25.797342,
669525927,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,a0af066e-c355-4c6b-9429-9f24a869db08,,,plangrid/boxArrowText,V9Q2X946QA52XTJG,2025-05-05 10:57:23.462532,E8X2CHN6NP9MT4HA,2025-06-09 10:02:46.674308,t,E8X2CHN6NP9MT4HA,2025-06-09 10:02:46.692009,Add text
671633429,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,9cd536a3-bf64-44da-a74f-2143274baae5,9cd536a3-bf64-44da-a74f-2143274baae5,calibration,plangrid/calibration,755J89QWMS5SYD8P,2025-05-06 08:13:49.431217,755J89QWMS5SYD8P,2025-05-06 08:13:51.755104,t,755J89QWMS5SYD8P,2025-05-06 08:13:51.857856,
671879624,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3be38a16-d0e0-4e81-95b0-e22aab550dbe,,,plangrid/cloud,U8Q2F3P4M3PWWQXF,2025-05-06 13:22:14.50877,U8Q2F3P4M3PWWQXF,2025-05-06 13:22:38.968622,t,U8Q2F3P4M3PWWQXF,2025-05-06 13:22:39.019985,
673239369,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,d7817dfc-f102-4427-a28e-f29398d54797,00aac456-c807-4ef9-bd59-1b61f3fc00e6,issue,plangrid/stamp,WK7J3NJWMTCK9UWQ,2025-05-07 06:51:14.075117,WK7J3NJWMTCK9UWQ,2025-05-07 06:51:14.075117,f,,,D
673239938,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,a089fa2f-f52b-4664-b569-f53cd4f889e2,59234424-2869-4cc3-86a4-df6d6153feb8,issue,plangrid/stamp,K2J2KRKSN8WCREQG,2025-05-07 06:54:00.645636,K2J2KRKSN8WCREQG,2025-05-07 06:54:00.645636,f,,,D
676691178,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,ab38d55a-0600-4272-bc90-9870ce4faf67,,,plangrid/cloud,S8W2PRCHQXETHD6D,2025-05-09 05:16:23.092734,S8W2PRCHQXETHD6D,2025-05-09 05:16:23.092734,f,,,
676691194,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,042433af-e33d-4e75-85bd-7b3dbdbbb7fa,,,plangrid/cloud,S8W2PRCHQXETHD6D,2025-05-09 05:16:43.834094,S8W2PRCHQXETHD6D,2025-05-09 05:16:43.834094,f,,,
676691218,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,2dee120d-ef0f-4929-bfc2-b9fc15322bd8,,,plangrid/cloud,S8W2PRCHQXETHD6D,2025-05-09 05:16:51.530979,S8W2PRCHQXETHD6D,2025-05-09 05:16:51.530979,f,,,
676691232,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,bdf2e9ec-09e5-4455-8e59-8b13b7c67904,,,plangrid/cloud,S8W2PRCHQXETHD6D,2025-05-09 05:16:58.315611,S8W2PRCHQXETHD6D,2025-05-09 05:16:58.315611,f,,,
676691246,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,82f5441b-7ff1-4607-8c41-7056423d11fb,,,plangrid/cloud,S8W2PRCHQXETHD6D,2025-05-09 05:17:11.94424,S8W2PRCHQXETHD6D,2025-05-09 05:17:11.94424,f,,,
676691265,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,0cbaa987-7762-41a7-a011-b4478ebdb6f7,,,plangrid/text,S8W2PRCHQXETHD6D,2025-05-09 05:17:23.680777,S8W2PRCHQXETHD6D,2025-05-09 05:17:23.680777,f,,,Add text
676691773,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,a7cf8f5d-8997-4002-be44-fa9aa20e0b01,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-09 05:20:47.430771,S8W2PRCHQXETHD6D,2025-05-09 05:20:47.430771,f,,,
676691914,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,4d47b56c-720a-4803-8b72-0a4e39d56d7b,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-09 05:21:05.056043,S8W2PRCHQXETHD6D,2025-05-09 05:21:05.056043,f,,,
676691916,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,010af834-aad9-433e-94c0-fd411b0b8b72,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-09 05:21:06.087597,S8W2PRCHQXETHD6D,2025-05-09 05:21:06.087597,f,,,
676691969,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,34677fc9-4863-4e6a-bcc1-ccd351e7894b,,,plangrid/text,S8W2PRCHQXETHD6D,2025-05-09 05:21:24.497432,S8W2PRCHQXETHD6D,2025-05-09 05:21:24.497432,f,,,Add text
741926332,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,befe1555-bee8-4f5e-9542-2ba4c631dec9,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:05:31.035432,TZXRKN44WBAJ,2025-06-30 06:05:31.035432,f,,,
741926342,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,51a7cb2c-fb7c-447f-8934-e481f0f78b74,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:05:34.416451,TZXRKN44WBAJ,2025-06-30 06:05:51.42858,t,TZXRKN44WBAJ,2025-06-30 06:05:51.567223,
741926421,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,a93d9870-3c7d-4a0c-9c79-37b70479758e,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:06:02.074893,TZXRKN44WBAJ,2025-06-30 06:06:02.074893,f,,,
741926457,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4dfed3f3-5289-436e-9422-f09bb8a0b1fb,,,plangrid/text,TZXRKN44WBAJ,2025-06-30 06:06:13.88766,TZXRKN44WBAJ,2025-06-30 06:06:13.88766,f,,,Add text
741926675,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d09aa50f-3f28-4ab8-b063-002294b2d53b,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:09.420955,TZXRKN44WBAJ,2025-06-30 06:07:09.420955,f,,,
741926840,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,bf9832a9-99af-4332-a066-eb913a1386d9,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:13.640998,TZXRKN44WBAJ,2025-06-30 06:07:13.640998,f,,,
741927227,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,166b98cd-7142-405a-a747-8d1b112c337f,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:17.15964,TZXRKN44WBAJ,2025-06-30 06:07:17.15964,f,,,
741927263,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,de19659b-4e2d-4ba2-817e-4d39a42590d6,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:20.572829,TZXRKN44WBAJ,2025-06-30 06:07:21.42302,t,TZXRKN44WBAJ,2025-06-30 06:07:21.44341,
741927274,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,45bf6ddc-2de3-41c5-9bca-787b5e3e7be7,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:23.029919,TZXRKN44WBAJ,2025-06-30 06:07:23.97779,t,TZXRKN44WBAJ,2025-06-30 06:07:23.996878,
741927268,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d64706ed-dbca-44cd-8340-926443d8b7bf,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:22.090743,TZXRKN44WBAJ,2025-06-30 06:07:24.700351,t,TZXRKN44WBAJ,2025-06-30 06:07:24.723354,
741927290,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,9ee01cfb-3d41-4585-835a-0d8a9dd75121,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:25.995394,TZXRKN44WBAJ,2025-06-30 06:07:26.731233,t,TZXRKN44WBAJ,2025-06-30 06:07:26.75641,
741927311,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ad5e510a-2945-4523-a26a-0f54abe03af7,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:29.803451,TZXRKN44WBAJ,2025-06-30 06:07:29.803451,f,,,
741927315,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,8f4d80a9-65ca-47a7-ba2e-6665402a5e5a,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:31.046321,TZXRKN44WBAJ,2025-06-30 06:07:31.046321,f,,,
741927319,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,320221b2-4314-4a69-88f2-9ac27de0b321,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:07:32.421672,TZXRKN44WBAJ,2025-06-30 06:07:32.421672,f,,,
741927366,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4a1b53b3-d4f8-4c47-94d0-d78a5226c37a,,,plangrid/text,TZXRKN44WBAJ,2025-06-30 06:07:36.960312,TZXRKN44WBAJ,2025-06-30 06:07:36.960312,f,,,Add text
741928333,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ef58230a-e49a-4820-950d-834ed43d8376,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:09:57.703992,TZXRKN44WBAJ,2025-06-30 06:09:58.787981,t,TZXRKN44WBAJ,2025-06-30 06:09:59.070579,
741928353,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,171603df-d8ef-4071-a6cc-d6a91df31392,,,plangrid/text,TZXRKN44WBAJ,2025-06-30 06:10:06.775424,TZXRKN44WBAJ,2025-06-30 06:10:06.775424,f,,,Add text
741929103,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4f8ad4c8-2574-469c-a53c-6de1151bac02,,,plangrid/highlighter,TZXRKN44WBAJ,2025-06-30 06:15:25.483995,TZXRKN44WBAJ,2025-06-30 06:15:25.483995,f,,,
741929110,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,0842ec0a-eb02-4ec1-b6cd-d8afd996668c,,,plangrid/highlighter,TZXRKN44WBAJ,2025-06-30 06:15:28.255382,TZXRKN44WBAJ,2025-06-30 06:15:28.255382,f,,,
741931150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,9ba0beef-2359-4636-ac06-ed3ff755bc9e,,,plangrid/cloud,TZXRKN44WBAJ,2025-06-30 06:16:11.681,TZXRKN44WBAJ,2025-06-30 06:16:11.681,f,,,
741931176,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,879a1d74-9b71-424d-aa19-41096de02a8b,,,plangrid/cloud,TZXRKN44WBAJ,2025-06-30 06:16:21.82105,TZXRKN44WBAJ,2025-06-30 06:16:21.82105,f,,,
741931207,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,aa976ce7-39b0-4b04-91cb-f604baa376b5,,,plangrid/cloud,TZXRKN44WBAJ,2025-06-30 06:16:32.669081,TZXRKN44WBAJ,2025-06-30 06:16:32.669081,f,,,
741931311,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,381178db-4f1a-4f5c-a4cb-36f07897e924,,,plangrid/cloud,TZXRKN44WBAJ,2025-06-30 06:17:08.796273,TZXRKN44WBAJ,2025-06-30 06:17:08.796273,f,,,
741928344,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,b45771d5-e613-4d88-9506-a9ca8842f880,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:10:02.426132,TZXRKN44WBAJ,2025-06-30 06:17:29.563789,t,TZXRKN44WBAJ,2025-06-30 06:17:29.582872,
741928328,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,b1df41a1-d9c0-4b47-99cb-735b51f8f9a2,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:09:55.621308,TZXRKN44WBAJ,2025-06-30 06:17:32.405233,t,TZXRKN44WBAJ,2025-06-30 06:17:32.423374,
741928313,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,29438c45-55fe-4870-9cd3-d10a99f57434,,,plangrid/ellipse,TZXRKN44WBAJ,2025-06-30 06:09:51.091922,TZXRKN44WBAJ,2025-06-30 06:17:38.064106,t,TZXRKN44WBAJ,2025-06-30 06:17:38.08245,
741931406,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,8c0ea28a-c230-48c5-827c-22b40601b741,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:17:57.839876,TZXRKN44WBAJ,2025-06-30 06:17:57.839876,f,,,
741931410,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4dc1cb5b-378b-41ec-8125-497e70f462bd,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:18:02.295816,TZXRKN44WBAJ,2025-06-30 06:18:02.295816,f,,,
741931415,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4d3dbd1c-fabf-4988-bb50-a07779f4aa20,,,plangrid/pen,TZXRKN44WBAJ,2025-06-30 06:18:03.986984,TZXRKN44WBAJ,2025-06-30 06:19:00.224417,t,TZXRKN44WBAJ,2025-06-30 06:19:00.243448,
683910976,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,3182fbef-dec7-4070-98ee-06e3b99a8514,,,plangrid/highlighter,S8W2PRCHQXETHD6D,2025-05-14 05:42:09.900853,S8W2PRCHQXETHD6D,2025-05-14 05:42:11.626973,t,S8W2PRCHQXETHD6D,2025-05-14 05:42:11.727112,
683911403,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,a3b42f4d-784a-420b-951d-9ea2fb51d5c4,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:42:22.781199,S8W2PRCHQXETHD6D,2025-05-14 05:42:22.781199,f,,,
683911991,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,853493ac-15bf-44ed-9559-d87c06b21cd1,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:42:52.753634,S8W2PRCHQXETHD6D,2025-05-14 05:42:52.753634,f,,,
683912097,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,0741a70e-90e3-42e9-b5b9-acad7db0d357,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:43:13.406736,S8W2PRCHQXETHD6D,2025-05-14 05:43:13.406736,f,,,
683912248,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,68cbc01d-0249-4aa6-8ad5-5c86074ccf1a,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:44:00.541534,S8W2PRCHQXETHD6D,2025-05-14 05:44:00.541534,f,,,
683912298,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,b913fcd8-de75-4724-9542-16b4b69e2ca8,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:44:39.450505,S8W2PRCHQXETHD6D,2025-05-14 05:44:39.450505,f,,,
683912335,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,70c8077b-6370-4a3d-9012-3b0846cca5c7,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:44:56.808885,S8W2PRCHQXETHD6D,2025-05-14 05:44:56.808885,f,,,
683912376,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,90d3ee7b-da73-4c9d-989f-628fd75a5f23,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:45:19.175506,S8W2PRCHQXETHD6D,2025-05-14 05:45:19.175506,f,,,
683912395,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,751e1492-9886-42d3-869e-a5e77b2ecf4a,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:45:29.981353,S8W2PRCHQXETHD6D,2025-05-14 05:45:29.981353,f,,,
683912752,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,08e6ff9e-00d6-40ca-ac08-9173e1d1e46c,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:46:55.641264,S8W2PRCHQXETHD6D,2025-05-14 05:46:55.641264,f,,,
683912436,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,78fdaa81-1352-47d0-ac6b-97a2192a20ad,,,plangrid/pen,S8W2PRCHQXETHD6D,2025-05-14 05:45:42.38553,S8W2PRCHQXETHD6D,2025-05-14 05:45:42.38553,f,,,
