id,rfi_id,bim360_account_id,bim360_project_id,entity_id,entity_type,display_name,created_at,created_by,deleted_at,deleted_by
3523c484-9073-4d90-9c14-77f0f223775f,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,866edc93-fe6a-48fc-9f09-d8d5ee7a0d95,rfiResponse,VDN-A-TA-RM-256A-GFC.pdf,2025-08-18 10:22:03,NTHFQB8P8X3C,,
86a0e8e9-808b-4a1e-999e-0fd106eaeb03,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,866edc93-fe6a-48fc-9f09-d8d5ee7a0d95,rfiResponse,VDN-A-TA-RM-256-GFC.pdf,2025-08-18 10:22:03,NTHFQB8P8X3C,,
6d7441f1-daf2-43f1-bcb5-f2669373e317,bb9665af-a15e-4e99-8e86-9e5464b23c45,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bb9665af-a15e-4e99-8e86-9e5464b23c45,rfiWebHiddenFiles,RFI RESPONSE.pdf,2025-08-24 22:52:14.477,S762NMGBKUB423MM,,
2a0f5792-7da8-45c9-9a53-294cb6eb897e,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,rfiWebHiddenFiles,VDN-A-TA-RM-256-GFC.pdf,2025-08-24 22:52:14.477,NTHFQB8P8X3C,,
6c611d57-bf9b-481e-95e4-3f1516ff4505,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,rfiWebHiddenFiles,VDN-A-TA-RM-256A-GFC.pdf,2025-08-24 22:52:14.477,NTHFQB8P8X3C,,
44c10f21-5be5-4195-9cbe-5567287fc77e,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,rfiWebHiddenFiles,VC-RAMP-01 TO 04-25.12.2024.dwg,2025-08-24 22:52:14.477,NTHFQB8P8X3C,,
db5da081-122e-4b8a-b030-e7772ded845e,d3a76424-f074-4c44-8407-32ea935f177a,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,rfiWebHiddenFiles,Column Dimension difference.pdf,2025-08-25 00:27:30.14,FXYJ2FJQL3UMY6KM,,
a1462eb8-1f4d-4405-88c8-d5ab5b212792,346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,346cb945-c348-4f4c-8402-11dc4e7e4628,rfiWebHiddenFiles,"24296, Omaxe Limited, Diaphragm wall design, Gaziabad, UP RC (21.01.2025)-SECTION-1.pdf",2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
0e4ff61d-719f-4054-b1a5-cb94a7a8f6a3,346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,346cb945-c348-4f4c-8402-11dc4e7e4628,rfiWebHiddenFiles,"24296, Omaxe Limited, Diaphragm wall design, Gaziabad, UP RC (21.01.2025)-SECTION-2.pdf",2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
56d72ab5-66fa-4d1f-9aa6-60a0708a68e6,4dbed860-0879-4aa4-9a98-1f20405dd952,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4dbed860-0879-4aa4-9a98-1f20405dd952,rfiWebHiddenFiles,SK-01.pdf,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
08d7c127-c414-4524-8437-b983ed0400b9,0cd75373-6a38-46af-b878-5abccb5640ca,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,0cd75373-6a38-46af-b878-5abccb5640ca,rfiWebHiddenFiles,DWG - MG - 202 - PANEL NUMBERING DETAIL.pdf,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
45460ec8-71d2-470f-b45b-2a358fe4c287,53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,53f61369-aaca-4d22-952f-b49d2e81fbf4,rfiWebHiddenFiles,"24296, Omaxe Limited, Diaphragm wall design, Gaziabad, UP RC (21.01.2025)-4th & 5th LEVEL ANCHOR LAYOUT.pdf",2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
40bf406a-8923-4fd9-9a7d-695a627c7c84,edd56e40-575f-4677-9b28-55fe6b858745,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,edd56e40-575f-4677-9b28-55fe6b858745,rfiWebHiddenFiles,"24296, Omaxe Limited, Diaphragm wall design, Gaziabad, UP RC (21.01.2025)-SECTION-2.pdf",2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
14819566-78a6-46f5-89a5-b63fd42423a7,edd56e40-575f-4677-9b28-55fe6b858745,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,edd56e40-575f-4677-9b28-55fe6b858745,rfiWebHiddenFiles,GZB-A-TA-UGT-261-GFC.pdf,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
7605cd7c-a4bb-4433-8751-bf54bebf5c90,bff81e2b-9089-470d-8f07-7311d06b75a7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,bff81e2b-9089-470d-8f07-7311d06b75a7,rfiWebHiddenFiles,GZB-S-TA-GF-501-GFC-RW (1).pdf,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
618cec89-7f6f-4ae6-b289-ab1c195460c5,87adb94e-c40f-4f41-be00-b99e961003af,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,87adb94e-c40f-4f41-be00-b99e961003af,rfiWebHiddenFiles,Footing details .pdf,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
90b52f8a-7ca5-4442-b7da-85491af0b9ff,64d26f6f-7580-4bc1-98ba-8ae54eed99fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,64d26f6f-7580-4bc1-98ba-8ae54eed99fb,rfiWebHiddenFiles,"24296, Omaxe Limited, Diaphragm wall design, Gaziabad, UP RC (27.02.2025)-SECTION-2 (1).pdf",2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
e37fc8bc-45a1-4611-8565-d7f1a4143c8c,b03f59d3-7897-46cc-83ec-36e8415858d3,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,b03f59d3-7897-46cc-83ec-36e8415858d3,rfiWebHiddenFiles,PURANA BUS ADDA GHAZIABAD U.P.pdf,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
1afefa37-55b7-47eb-a6bc-c59602a56b0f,b03f59d3-7897-46cc-83ec-36e8415858d3,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,b03f59d3-7897-46cc-83ec-36e8415858d3,rfiWebHiddenFiles,Screenshot 2025-07-15 162042.png,2025-08-25 00:35:52.653,7XGJKR7GMJ4QN93J,,
d1567d3d-21df-4e7d-aa9b-9113ef418538,05050ce4-7eb8-47c5-b0d7-2463271de5c6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,68bdf1d7-ac9a-4605-91d1-03bb7e29a6fd,rfiResponse,1) VDN-S-TA-STP-101-GFC.dwg,2025-06-02 04:05:59,67E2T63RRMUGH3NG,,
