bim360_account_id,bim360_project_id,role_oxygen_id,name,status,role_id
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870856,BOH & Kitchen Consultant,active,0869ece3-195f-4d2b-9d21-3431246209de
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870857,Lead Landscape Consultant,active,c4a02787-5293-4aaa-b709-2a6b3aec63eb
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870858,Lead BOH & Kitchen Consultant,active,74b698c4-01f3-4895-b87b-36cc967441f7
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870860,Structure Peer Review Consultant,active,8758af36-d87a-4817-b694-807b763f9369
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870859,Facade consultant,active,3aa9a367-5e60-42d7-b7a6-92b8ac0cc552
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870862,MEPF,active,f4cd8631-1f2c-4fbe-a580-12e722485baa
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870864,Vertical Transport Consultant,active,326a474e-4bb8-4f1a-8c0f-b6695757a8a0
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870861,Light Consultant,active,4214bed5-25de-4239-b2fe-b14c7be14846
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870863,MEPF Consultant,active,62ed9e2c-0140-47fc-baf7-2ffd3e843689
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870866,Lead Signage consultant,active,ada5b587-f6ae-4fa8-85d8-e17ed735b634
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870868,Director Facade Consultant,active,3aa23619-4ea5-41ef-8b85-e8597ddbb834
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870869,Lead Roof Consultant,active,94f272ad-411b-454a-8530-47b0f8f7ab45
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870865,Signage consultant,active,052a2d97-df59-47b0-9801-70e10e758fef
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870867,Wind Tunnel Analysis Consultant,active,e905addf-5d4c-44c2-9c0f-362b3c4c2e63
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870870,Roof Consultant,active,18ced67c-5f64-446a-bd02-6bfce44e2b51
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870871,Structure,active,55e55350-ec0a-438e-be69-e06d082716e5
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870872,Architecture,active,16a32966-5943-4e24-9ec5-d8d59cc2df76
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870873,Architect Consultant,active,43b8ae34-c672-4f44-86c9-448d92dd8a1b
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870874,Lead Structure Consultant,active,ff67dcda-ea1e-4155-9691-c38b7e6d5eea
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870875,Executive Director,active,c309364f-ac33-4100-b30b-ec1f8f5defa4
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870876,EA to ED,active,e27ba42f-b1ce-40a5-b36f-91ab08c94953
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870878,Planning Manager,active,e5a869c5-3f20-4e6e-ab84-8c8b906d8260
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870879,Structure Consultant,active,7550c964-5017-4253-ad9f-3162cb7aaf15
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870877,Site Foreman,active,cfff5950-5a05-44bf-9dca-24491016f965
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870880,Maker - Civil,active,5d07e83c-82e9-4914-8177-0cf66dfd668a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870881,Cost Consultant,active,82c3e57f-b273-4c56-ab8c-340fd850c099
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870882,Director Architect Consultant,active,41384b70-7759-42be-99d2-1ce97221265a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870883,Maker - Quality,active,a6860167-2dc9-4b10-be11-950a044b5f23
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870886,Checker - MEP,active,c022e657-a3b1-4e19-8bb0-0d814be1a4e9
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870884,Maker - MEP,active,2b7c419c-1cea-4d94-9693-a5b650fa2d11
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870885,Maker - Safety,active,5cb02d64-3a5a-458c-ae7e-d1bbe3f1829c
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870888,Checker - Civil,active,e07def83-8899-4979-b176-a3929e711f60
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870889,Approver - MEP,active,f02e6404-74e9-4172-b83d-0f21fd951a6d
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870887,Approver - Civil,active,89a22a9b-48d1-4b8d-b54c-0ac6ceb38864
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870890,Checker - Safety,active,0588ab69-a18c-40ba-a43a-bd5fd203439a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870891,Approver - Safety,active,5626bceb-d873-408f-8106-470497ad0517
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870892,Maker - Store,active,590d1cfc-7b18-42ed-870a-d26135a81d4c
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870893,VKJ - Store,active,eb003c39-164c-4135-a42a-4f29e65be7d9
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870894,VKJ - Quality Engineer,active,543a49e3-7953-4119-a8a3-38c8209b8e23
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870895,VKJ - Safery Engineer,active,d7f33a84-d306-4bd6-9937-db1adac70cbe
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870897,VKJ - Project Manager,active,01ee8a5c-e88f-4d1b-922b-86969cbef45f
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870896,VKJ - Billing Engineer,active,3fcf3ad8-d81a-4234-996b-e900841c3c03
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870899,VKJ - Surveyor,active,0ddb153e-3674-47a6-abad-d0dfaaca76da
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870900,Checker - Quality,active,674a9a25-2f05-456b-8d63-5d688b2ccf09
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870901,VKJ - Site Engineer,active,965e1d70-df1a-4926-a505-0b2ce2bef923
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870898,VKJ - Planning Engineer,active,24894ac3-91c1-4e96-90d6-87002be5f4ad
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870902,Approver - Quality,active,46eee6fa-bd94-4b64-adf2-3f55e81df972
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870903,Architect -3D,active,30eeb7ed-d12c-4ae2-9e21-6b9998579205
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870906,Lead Interior Consultant,active,a6e62255-9c4e-4271-802a-1551a7020ea0
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870904,Contracts Engineer,active,d221b030-1782-4142-8fa9-9d13508ff1ae
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870905,Indigo - Project Manager,active,c991b689-3f00-4ab4-8bf2-e9fea4493722
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870907,Director - VKJ,active,0cd5c3ef-da30-4ca9-9324-9b881ba372a0
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870908,Contracts Head,active,47431d0e-fdae-4e6a-bf62-468e27f3095a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870909,Indigo - Quality Engineer,active,8f0a32f3-21aa-4cf1-85bb-6b51250ee578
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870910,Coordinator - VKJ,active,7a550409-e8a0-45eb-b5ba-cea48b716ff0
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870911,Interior Consultant,active,23c534cb-f9f5-4ff6-a7c1-481d766aa14a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870912,Indigo - Site Engineer,active,97d35679-f764-4ba7-9425-d5ff02847b84
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870913,HO Account Manager,active,9ec8f0e8-02e7-47e7-8015-de3a188301ae
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870914,Quantity Survey Manager - MEP,active,98f505cf-acb5-45ee-a638-1a721599a170
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870915,Coordination-Design,active,0f3ee56a-f1c3-4772-acbf-98f2b346a76d
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870916,Lead Interior,active,b6777f6c-9bd8-4667-afb5-6851927d61d3
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870918,Contracts Administration,active,0ec0f3b5-ce4e-48d0-9d6f-2d02f9ad0ae9
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870920,Wagad - Project Manager,active,966d4358-c90a-487c-a885-e045194ba895
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870919,Director - Rahlan,active,41dbcf66-471e-4cc9-bfa8-8253ae509c3d
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870917,Site Accountant,active,ce876901-e41d-4162-8837-3e1a3ca92b40
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870921,Wagad - Site Engineer,active,5e269ca8-d6f2-4667-a081-eff7b41a780f
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870922,Project Manager - Civil Contractor,active,90591767-c70f-41c0-a71d-d3da2827d765
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870923,IT,inactive,9025237b-55a0-4f68-b45a-4eb75f2c6797
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870924,BIM Manager,inactive,e5d3bbf0-844b-4f74-94f2-4bf0b1740d50
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870925,Document Manager,inactive,aed21e25-b6e7-4dc5-a98e-6c706e2bbec3
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870926,Engineer,inactive,27f14658-00c7-4c66-8b54-25aa3c79aa2a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870928,Architect,inactive,ccdf8eb8-b53b-406f-8be7-321adce5edf7
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870929,Project Engineer,inactive,70545e83-ba7c-4612-8fdb-a9c38dc70e86
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870931,Estimator,inactive,55c1a0c3-9fa8-4ec4-bf28-d432b35b70fb
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870930,Construction Manager,inactive,a41ca2b0-e398-49d1-92de-187f6d41524a
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870927,Structure Consultant - Stadium,inactive,4be95290-7f58-4d0e-be0c-f3abe2bca791
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870932,Executive,inactive,e2fa9205-6645-4c79-bc71-89b798c553fc
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870933,Lead Architect Consultant - Retail,inactive,8f8f1c47-c054-430b-bfba-1d35805591cf
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870934,VDC Manager,inactive,866ea3b3-a381-464e-ab2d-0712065eac16
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870935,Superintendent,inactive,aba646bd-b493-48bb-8352-1e2b4ac9137d
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870936,Subcontractor,inactive,440c92d0-4c12-47d2-9789-d727c4673829
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870937,Architecture Consultant,inactive,b1af287c-2878-42e0-8b3d-5594e85f01dd
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870938,Lead Structure Consultant - Stadium,inactive,81ce4413-9b0b-4d7e-a872-2035cba0a9eb
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870940,Director Architect Consultant - Club and Master Plan,inactive,3857e30c-dacf-4a29-915f-9fff9c29e7f6
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870939,Project Manager,inactive,c82a2588-80fc-47e0-9b60-95ed30cbdccb
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870941,Architect Consultant - Retail,inactive,e425156d-6622-4a2e-b8f0-41a5e38ec732
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870942,Architect Consultant - Club and Master Plan,inactive,8ad4dfea-44dc-4d97-aa5e-326e75a90abe
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870944,Lead Project Architect - Club and Master Plan,inactive,e3ee698f-72e0-4633-80e7-fc6cf7c74ca2
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870943,Contracts Lead,inactive,7c832ea3-9ef5-4500-82b6-611b77964f8f
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870945,Contracts Administration Lead,inactive,584fb119-d5ac-4324-b467-a7ec57b7d375
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870946,test,inactive,e2e38580-4da9-456b-8880-dac70c681c7c
bf996092-8d66-408a-8d8e-5065ca3330c2,61c6206e-6e04-428a-836e-f68959d2a057,558870947,Superintendent,inactive,4bd4f872-6b47-42d0-90b6-1a2cc3771b17
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052743,Document Manager,inactive,aed21e25-b6e7-4dc5-a98e-6c706e2bbec3
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052744,Engineer,inactive,27f14658-00c7-4c66-8b54-25aa3c79aa2a
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052745,Architect,inactive,ccdf8eb8-b53b-406f-8be7-321adce5edf7
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052746,BIM Manager,inactive,e5d3bbf0-844b-4f74-94f2-4bf0b1740d50
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052747,Executive,inactive,e2fa9205-6645-4c79-bc71-89b798c553fc
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052749,IT,inactive,9025237b-55a0-4f68-b45a-4eb75f2c6797
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052748,Estimator,inactive,55c1a0c3-9fa8-4ec4-bf28-d432b35b70fb
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052750,Project Engineer,inactive,70545e83-ba7c-4612-8fdb-a9c38dc70e86
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052751,Construction Manager,inactive,a41ca2b0-e398-49d1-92de-187f6d41524a
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052752,Project Manager,inactive,c82a2588-80fc-47e0-9b60-95ed30cbdccb
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052753,Site Foreman,active,cfff5950-5a05-44bf-9dca-24491016f965
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052754,VDC Manager,inactive,866ea3b3-a381-464e-ab2d-0712065eac16
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487052755,Superintendent,inactive,aba646bd-b493-48bb-8352-1e2b4ac9137d
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487068261,Project Architect,active,f50f98b0-65ba-43b5-b991-efb045ca25b6
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487068262,Project Architect,active,f50f98b0-65ba-43b5-b991-efb045ca25b6
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487068263,Project Architect,active,f50f98b0-65ba-43b5-b991-efb045ca25b6
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487068270,Project Architect-PMC,active,4db448a5-fd44-486e-82f7-28df0398a595
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487068271,Project Architect-PMC,active,4db448a5-fd44-486e-82f7-28df0398a595
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487068272,Project Architect-PMC,active,4db448a5-fd44-486e-82f7-28df0398a595
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487068342,Lead Project Architect,active,c96e064e-b8b0-4071-86cd-f7c21d5ac38c
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487068343,Lead Project Architect,active,c96e064e-b8b0-4071-86cd-f7c21d5ac38c
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487068344,Lead Project Architect,active,c96e064e-b8b0-4071-86cd-f7c21d5ac38c
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083415,Structural Manager,active,a5bc9e53-3d75-46e4-a90b-cc4a2194caf0
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083416,Structural Manager,active,a5bc9e53-3d75-46e4-a90b-cc4a2194caf0
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083417,Structural Manager,active,a5bc9e53-3d75-46e4-a90b-cc4a2194caf0
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083425,Structural Engineer,active,0eb3581a-4e53-4055-b078-0399b6a2d920
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083426,Structural Engineer,active,0eb3581a-4e53-4055-b078-0399b6a2d920
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083427,Structural Engineer,active,0eb3581a-4e53-4055-b078-0399b6a2d920
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083431,Lead Structure,active,6da2503c-6c5c-477f-95e4-53e3d35ea863
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083432,Lead Structure,active,6da2503c-6c5c-477f-95e4-53e3d35ea863
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083433,Lead Structure,active,6da2503c-6c5c-477f-95e4-53e3d35ea863
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083437,Mechanical Engineer,active,0f3e1a1a-3021-4329-a176-2cb5faa05a17
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083438,Mechanical Engineer,active,0f3e1a1a-3021-4329-a176-2cb5faa05a17
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083439,Mechanical Engineer,active,0f3e1a1a-3021-4329-a176-2cb5faa05a17
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083448,Electrical Engineer,active,4bf19df4-81b1-49ce-abe2-bc68b88d8d7d
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083449,Electrical Engineer,active,4bf19df4-81b1-49ce-abe2-bc68b88d8d7d
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083450,Electrical Engineer,active,4bf19df4-81b1-49ce-abe2-bc68b88d8d7d
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083454,Plumbing Engineer,active,d99effbb-8b39-43c3-b5a9-28dc3c607c95
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083455,Plumbing Engineer,active,d99effbb-8b39-43c3-b5a9-28dc3c607c95
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083456,Plumbing Engineer,active,d99effbb-8b39-43c3-b5a9-28dc3c607c95
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083465,Mechanical Manager,active,ce0abe70-cd8c-41e3-9c2f-42373a0fd7f3
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083464,Mechanical Manager,active,ce0abe70-cd8c-41e3-9c2f-42373a0fd7f3
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083466,Mechanical Manager,active,ce0abe70-cd8c-41e3-9c2f-42373a0fd7f3
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083472,Electrical Manager,active,fbf906b7-f262-434a-a628-31ab53aed6b9
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083475,Electrical Manager,active,fbf906b7-f262-434a-a628-31ab53aed6b9
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083474,Electrical Manager,active,fbf906b7-f262-434a-a628-31ab53aed6b9
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083487,Plumbing Manager,active,b86b0fc4-dc82-45da-9e19-8ba5ca297712
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083488,Plumbing Manager,active,b86b0fc4-dc82-45da-9e19-8ba5ca297712
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083489,Plumbing Manager,active,b86b0fc4-dc82-45da-9e19-8ba5ca297712
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083493,Lead MEP,active,a999b436-a2eb-43f4-bd0d-aedb6b3d89ad
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083494,Lead MEP,active,a999b436-a2eb-43f4-bd0d-aedb6b3d89ad
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083495,Lead MEP,active,a999b436-a2eb-43f4-bd0d-aedb6b3d89ad
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083506,Assistant PMO,active,45a25e14-6914-4f85-bebb-518335e5ea19
bf996092-8d66-408a-8d8e-5065ca3330c2,1b9ab417-1b67-460b-a854-2e443d5b6f4f,487083507,Assistant PMO,active,45a25e14-6914-4f85-bebb-518335e5ea19
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083508,Assistant PMO,active,45a25e14-6914-4f85-bebb-518335e5ea19
bf996092-8d66-408a-8d8e-5065ca3330c2,85aceded-1588-4f99-bfba-6fe212b8cb9a,487083547,Lead PMO,active,d6701fe4-379a-416f-9a69-9ce924194406
bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,487083549,Lead PMO,active,d6701fe4-379a-416f-9a69-9ce924194406
